card_id,traj_id,task,agent,model,reward,n_steps,t,w,kind,n_reads,votes,gold,binary,unanimous,n_readers_total,detail,channels,has_round2,round2_label,reason
tb2_feal-linear-cryptanalysis__923TJt4_21,feal-linear-cryptanalysis__923TJt4,feal-linear-cryptanalysis,claude-code,claude-haiku-4-5-20251001@anthropic,0,131,21,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,V/I,1,PRODUCTIVE,"Step 16 matched the C cipher output 0xCACB782163473199, ruling out a structural misunderstanding, and step 18 wrote the rewritten attack.py."
tb2_feal-linear-cryptanalysis__923TJt4_52,feal-linear-cryptanalysis__923TJt4,feal-linear-cryptanalysis,claude-code,claude-haiku-4-5-20251001@anthropic,0,131,52,10,position,1,BLOCKED_EXTERNAL,BLOCKED_EXTERNAL,,1,2,,NONE,1,STAGNANT,Steps 43-52 only poll a still-running background smart_attack job (<status>running</status>) whose compute has not returned; no channel can advance.
tb2_feal-linear-cryptanalysis__923TJt4_89,feal-linear-cryptanalysis__923TJt4,feal-linear-cryptanalysis,claude-code,claude-haiku-4-5-20251001@anthropic,0,131,89,10,position,1,STAGNANT,STAGNANT,1,1,2,repeat_verify,NONE,1,BLOCKED_EXTERNAL,Steps 80-89 re-issue BashOutput polls of the same shell returning status running with no new output; no learning
tb2_feal-linear-cryptanalysis__jbbLGgC_22,feal-linear-cryptanalysis__jbbLGgC,feal-linear-cryptanalysis,terminus-2,openai/gpt-oss-20b@together_ai,0,85,22,10,position,1,STAGNANT,STAGNANT,1,1,2,no_new_information,NONE,1,BLOCKED_EXTERNAL,Steps 13-22 issue the same echo with identical analysis and identical output; nothing new is learned about the supposedly missing input files.
tb2_feal-linear-cryptanalysis__jbbLGgC_36,feal-linear-cryptanalysis__jbbLGgC,feal-linear-cryptanalysis,terminus-2,openai/gpt-oss-20b@together_ai,0,85,36,10,position,1,STAGNANT,STAGNANT,1,1,2,no_tool_text_loop,NONE,1,STAGNANT,Steps 27-36 repeat the same echo of the missing-files message and steps 32-36 repeat the identical analysis text with no tool calls or new output.
tb2_feal-linear-cryptanalysis__jbbLGgC_62,feal-linear-cryptanalysis__jbbLGgC,feal-linear-cryptanalysis,terminus-2,openai/gpt-oss-20b@together_ai,0,85,62,10,position,1,STAGNANT,STAGNANT,1,1,2,no_tool_text_loop,NONE,1,STAGNANT,"Steps 53-62 repeat the same echo command and 'files are missing' analysis verbatim; the observation never changes, giving no new evidence."
tb2_feal-linear-cryptanalysis__jbbLGgC_81,feal-linear-cryptanalysis__jbbLGgC,feal-linear-cryptanalysis,terminus-2,openai/gpt-oss-20b@together_ai,0,85,81,10,position,1,STAGNANT,STAGNANT,1,1,2,no_tool_text_loop,NONE,1,BLOCKED_EXTERNAL,Steps 58-81 repeat identical echo loops and analysis that feal.c and decrypt.c are missing; no tool call produces new output or state change.
tb2_financial-document-processor__w7XM5qk_114,financial-document-processor__w7XM5qk,financial-document-processor,claude-code,minimax-m2.1@minimax,0,124,114,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/E,1,PRODUCTIVE,Steps 105-113 edit process_final.sh and fill the empty ivE2mt3HwvEO.jpg total (819.06) found at 111; the summary total updates.
tb2_financial-document-processor__w7XM5qk_35,financial-document-processor__w7XM5qk,financial-document-processor,claude-code,minimax-m2.1@minimax,0,124,35,10,position,1,STAGNANT,STAGNANT,1,1,2,repeat_verify,NONE,1,PRODUCTIVE,Steps 26-35 repeat tesseract runs and greps on 2lgKzDuI4E4g.jpg
tb2_financial-document-processor__w7XM5qk_58,financial-document-processor__w7XM5qk,financial-document-processor,claude-code,minimax-m2.1@minimax,0,124,58,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I/V,1,PRODUCTIVE,"Steps 51-56 wrote and reran process_final.sh, changing extracted totals and regenerating summary.csv; step 58 installed the missing bc."
tb2_financial-document-processor__w7XM5qk_84,financial-document-processor__w7XM5qk,financial-document-processor,claude-code,minimax-m2.1@minimax,0,124,84,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/V,1,PRODUCTIVE,
tb2_financial-document-processor__yFUb7zw_19,financial-document-processor__yFUb7zw,financial-document-processor,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,0,64,19,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E,1,PRODUCTIVE,"Steps 10-19 read six distinct documents, classifying each as invoice or other (11, 12, 14, 16, 18) and capturing their field layouts."
tb2_financial-document-processor__yFUb7zw_31,financial-document-processor__yFUb7zw,financial-document-processor,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,0,64,31,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/E,1,PRODUCTIVE,"Step 25 moved all 17 documents and emptied documents/, and steps 27-31 found the empty summary.csv and the split TotalPrice line as concrete bugs."
tb2_financial-document-processor__yFUb7zw_48,financial-document-processor__yFUb7zw,financial-document-processor,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,0,64,48,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/V,1,PRODUCTIVE,Steps 42 and 45 show the extraction script progressing from zeros to correct PDF totals and 6558 for 2lgKzDuI4E4g.jpg.
tb2_financial-document-processor__yFUb7zw_57,financial-document-processor__yFUb7zw,financial-document-processor,mini-swe-agent,claude-sonnet-4-5-20250929@anthropic,0,64,57,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/V,1,STAGNANT,Extraction returns real totals: PDFs 4031.0/896.0/440.0 (51-54) and JPG 4382 (54); step 55 then localises the Total versus Amount due bug.
tb2_financial-document-processor__ygK3UcB_117,financial-document-processor__ygK3UcB,financial-document-processor,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,0,146,117,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/V,1,PRODUCTIVE,"Steps 108-114 durably edited the extraction regexes in process_documents.py; 115-116 ran it to completion, producing the summary.csv read at 117."
tb2_financial-document-processor__ygK3UcB_27,financial-document-processor__ygK3UcB,financial-document-processor,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,0,146,27,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I,1,PRODUCTIVE,
tb2_financial-document-processor__ygK3UcB_57,financial-document-processor__ygK3UcB,financial-document-processor,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,0,146,57,10,position,1,STAGNANT,STAGNANT,1,1,2,repeat_verify,NONE,1,STAGNANT,Steps 49-54 re-issue the same pytesseract VAT check on JOiylq2_7S18.jpg with an identical PatternError and no edit between attempts.
tb2_financial-document-processor__ygK3UcB_98,financial-document-processor__ygK3UcB,financial-document-processor,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,0,146,98,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I,1,PRODUCTIVE,"Steps 93-96 mapped the exact OCR line structure around VAT, explaining the failing regex, and step 98 edited the persisted VAT extraction in process_documents.py."
tb2_fix-code-vulnerability__uLGMMUD_124,fix-code-vulnerability__uLGMMUD,fix-code-vulnerability,claude-code,claude-opus-4-1-20250805@anthropic,0,173,124,10,position,1,STAGNANT,STAGNANT,1,1,2,repeat_read,NONE,1,STAGNANT,Steps 116-122 restart the analysis already done at 101-113; bottle.py is re-read and no edit or test occurs.
tb2_fix-code-vulnerability__uLGMMUD_156,fix-code-vulnerability__uLGMMUD,fix-code-vulnerability,claude-code,claude-opus-4-1-20250805@anthropic,0,173,156,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I,1,PRODUCTIVE,Step 148 pins _hval as the unvalidated header path; step 150 creates /app/report.jsonl with cwe-113 and 156 locates lines 1565-1567 for the edit.
tb2_fix-code-vulnerability__uLGMMUD_28,fix-code-vulnerability__uLGMMUD,fix-code-vulnerability,claude-code,claude-opus-4-1-20250805@anthropic,0,173,28,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E,1,PRODUCTIVE,"Steps 19-28 grep bottle.py and reveal add_header, eval and exec sites; step 26's add_header matches point at the eventual CWE-113 target."
tb2_fix-code-vulnerability__uLGMMUD_72,fix-code-vulnerability__uLGMMUD,fix-code-vulnerability,claude-code,claude-opus-4-1-20250805@anthropic,0,173,72,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E,1,PRODUCTIVE,
tb2_fix-ocaml-gc__EE2S8BX_110,fix-ocaml-gc__EE2S8BX,fix-ocaml-gc,gemini-cli,gemini-2.5-flash@gemini,0,129,110,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/E,1,PRODUCTIVE,"Steps 101-108 make durable shared_heap.c edits fixing named compiler errors (hd undeclared at 1291, h undeclared at 1433); 109 rebuilds."
tb2_fix-ocaml-gc__EE2S8BX_23,fix-ocaml-gc__EE2S8BX,fix-ocaml-gc,gemini-cli,gemini-2.5-flash@gemini,0,129,23,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I,1,PRODUCTIVE,"Step 19 established that wosize holds total word size, and steps 20-23 began replacing POOL_FREE_HEADER with MAKE_FREE_HEADER in shared_heap.c."
tb2_fix-ocaml-gc__EE2S8BX_64,fix-ocaml-gc__EE2S8BX,fix-ocaml-gc,gemini-cli,gemini-2.5-flash@gemini,0,129,64,10,position,1,STAGNANT,STAGNANT,1,1,2,edit_revert,NONE,1,PRODUCTIVE,Steps 55-59 re-apply edits that step 65 reverts again; the build at 60 leaves the same segfault reported at 61.
tb2_fix-ocaml-gc__EE2S8BX_88,fix-ocaml-gc__EE2S8BX,fix-ocaml-gc,gemini-cli,gemini-2.5-flash@gemini,0,129,88,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I,1,STAGNANT,Step 79 durably removes the unused end variable; 83-84 establish that removing the merging logic caused free(): invalid size
tb2_fix-ocaml-gc__wouZCwt_21,fix-ocaml-gc__wouZCwt,fix-ocaml-gc,terminus-2,claude-haiku-4-5-20251001@anthropic,0,92,21,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E,1,PRODUCTIVE,Steps 13-18 localized the bug to pool_sweep line 626 and decoded the free-block format; step 19 backed up the file and drafted a fix.
tb2_fix-ocaml-gc__wouZCwt_37,fix-ocaml-gc__wouZCwt,fix-ocaml-gc,terminus-2,claude-haiku-4-5-20251001@anthropic,0,92,37,10,position,1,UNCERTAIN,UNCERTAIN,,1,2,,NONE,1,BLOCKED_EXTERNAL,"Build applied at 23-24 may be advancing past the segfault, yet steps 32-37 show only repeated waiting and the same camlinternalFormatBasics line, so no channel clearly moved."
tb2_fix-ocaml-gc__wouZCwt_58,fix-ocaml-gc__wouZCwt,fix-ocaml-gc,terminus-2,claude-haiku-4-5-20251001@anthropic,0,92,58,10,position,1,STAGNANT,STAGNANT,1,1,2,edit_revert,NONE,1,PRODUCTIVE,"Step 51 applies a fix, 52-53 rebuild, 54 still segfaults, and 58 restores the backup: no durable change, no verification movement."
tb2_fix-ocaml-gc__wouZCwt_78,fix-ocaml-gc__wouZCwt,fix-ocaml-gc,terminus-2,claude-haiku-4-5-20251001@anthropic,0,92,78,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I,1,STAGNANT,Step 74 added the missing continue after merging free blocks and step 75 confirmed the fix; step 77 still shows crashes and a backup restore.
tb2_headless-terminal__jL4JdXw_26,headless-terminal__jL4JdXw,headless-terminal,openhands,gpt-5-nano@openai,1,105,26,10,position,1,STAGNANT,STAGNANT,1,1,2,no_tool_text_loop,NONE,1,STAGNANT,Steps 17-24 alternate repeated no-tool replies with harness continue prompts; the step 26 edit fails and nothing advances.
tb2_headless-terminal__jL4JdXw_40,headless-terminal__jL4JdXw,headless-terminal,openhands,gpt-5-nano@openai,1,105,40,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I,1,PRODUCTIVE,"Steps 32 and 36 fail with insert_line 135 errors, but step 40's python patch inserts set_winsize successfully and the change survives in later reads."
tb2_headless-terminal__jL4JdXw_68,headless-terminal__jL4JdXw,headless-terminal,openhands,gpt-5-nano@openai,1,105,68,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I,1,PRODUCTIVE,"Steps 59-66 are text-only turns, but step 68 durably patched /app/headless_terminal.py, so the deliverable changed inside the window."
tb2_headless-terminal__jL4JdXw_99,headless-terminal__jL4JdXw,headless-terminal,openhands,gpt-5-nano@openai,1,105,99,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/V,1,PRODUCTIVE,
tb2_install-windows-3.11__2UtJ22k_19,install-windows-3.11__2UtJ22k,install-windows-3.11,judy,claude-opus-4.6@anthropic,0,44,19,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/V,1,PRODUCTIVE,"Steps 11-12 install QEMU and start the VM with -snapshot -vnc :1 -qmp; 15-17 confirm the process, QMP socket and screenshots."
tb2_install-windows-3.11__2UtJ22k_24,install-windows-3.11__2UtJ22k,install-windows-3.11,judy,claude-opus-4.6@anthropic,0,44,24,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I/V,1,PRODUCTIVE,"Step 21 drove the DOS prompt via QMP send-key, step 23 showed graphical 1024x768 Windows output and step 24 confirmed HTTP 200 and send-key."
tb2_install-windows-3.11__2UtJ22k_33,install-windows-3.11__2UtJ22k,install-windows-3.11,judy,claude-opus-4.6@anthropic,0,44,33,10,position,1,DONE_REDUNDANT,DONE_REDUNDANT,1,1,2,,NONE,1,DONE_REDUNDANT,Steps 22-24 already show the Windows desktop plus HTTP 200 and a working send-key; steps 25-33 only clean up and re-verify.
tb2_install-windows-3.11__2UtJ22k_40,install-windows-3.11__2UtJ22k,install-windows-3.11,judy,claude-opus-4.6@anthropic,0,44,40,10,position,1,DONE_REDUNDANT,DONE_REDUNDANT,1,1,2,,NONE,1,DONE_REDUNDANT,Task done and verified at steps 22-24 (desktop screenshot plus HTTP 200); the window only re-verifies the same configuration from steps 32 to 40.
tb2_install-windows-3.11__S59DCLX_28_ctrlSTAG,install-windows-3.11__S59DCLX,install-windows-3.11,terminus-2,moonshotai/Kimi-K2-Thinking@together_ai,0,63,28,10,control_stagnant,1,STAGNANT,STAGNANT,1,1,2,no_new_information,NONE,1,STAGNANT,"Steps 19-28 repeat the identical stuck-terminal ctrl-c cycle and the same Slirp log line, adding no new information or verification evidence."
tb2_install-windows-3.11__S59DCLX_34,install-windows-3.11__S59DCLX,install-windows-3.11,terminus-2,moonshotai/Kimi-K2-Thinking@together_ai,0,63,34,10,position,2,STAGNANT|STAGNANT,STAGNANT,1,1,2,no_tool_text_loop,NONE,0,,"Steps 25-34 all return the byte-identical wedged-terminal output while repeating the same 'terminal is stuck, send Ctrl+C' analysis; nothing advances."
tb2_install-windows-3.11__S59DCLX_46,install-windows-3.11__S59DCLX,install-windows-3.11,terminus-2,moonshotai/Kimi-K2-Thinking@together_ai,0,63,46,10,position,1,STAGNANT,STAGNANT,1,1,2,no_new_information,NONE,1,STAGNANT,Steps 37-46 repeat the same stuck-terminal polling and Ctrl+C attempts against an unchanged Slirp error line; nothing new is learned and no state changes.
tb2_install-windows-3.11__S59DCLX_52,install-windows-3.11__S59DCLX,install-windows-3.11,terminus-2,moonshotai/Kimi-K2-Thinking@together_ai,0,63,52,10,position,1,STAGNANT,STAGNANT,1,1,3,no_new_information,NONE,1,STAGNANT,"Steps 43-52 repeat c-c, echo and pgrep against the same stuck terminal with identical Slirp output, plus unverified mark_task_complete attempts."
tb2_install-windows-3.11__er9h2Gw_30,install-windows-3.11__er9h2Gw,install-windows-3.11,claude-code,claude-haiku-4-5-20251001@anthropic,0,98,30,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/V,1,PRODUCTIVE,"Step 25 confirms VNC listening on 5901; step 29 shows the keyboard controller connecting and sending Return, satisfying two task requirements."
tb2_install-windows-3.11__er9h2Gw_49,install-windows-3.11__er9h2Gw,install-windows-3.11,claude-code,claude-haiku-4-5-20251001@anthropic,0,98,49,10,position,1,STAGNANT,STAGNANT,1,1,2,repeat_verify,NONE,1,STAGNANT,nginx was already listening on :80 at step 39; steps 41-48 retry the same status checks and get identical grep/head option errors with nothing new learned.
tb2_install-windows-3.11__er9h2Gw_80,install-windows-3.11__er9h2Gw,install-windows-3.11,claude-code,claude-haiku-4-5-20251001@anthropic,0,98,80,10,position,2,PRODUCTIVE|PRODUCTIVE,PRODUCTIVE,0,1,3,,E,1,PRODUCTIVE,"Step 77's log shows boot progress into MS-DOS 6.22 with escape codes, and 78 correctly diagnoses that stdio output now goes to VNC."
tb2_install-windows-3.11__mUYmJ4a_130,install-windows-3.11__mUYmJ4a,install-windows-3.11,deepagent-harbor,gpt-5.2-codex@openai,0,146,130,10,position,1,STAGNANT,STAGNANT,1,1,1,repeat_verify,NONE,0,,Steps 121-130 repeat the screendump-convert-read cycle (123-125 and 129-130) and relaunch QEMU identically at 128 with no new evidence.
tb2_install-windows-3.11__mUYmJ4a_21,install-windows-3.11__mUYmJ4a,install-windows-3.11,deepagent-harbor,gpt-5.2-codex@openai,0,146,21,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,3,,E/I,1,PRODUCTIVE,Step 15 identifies the image as a DOS/MBR boot sector and 13-14 create and chmod start_win311_vm.sh; 17-21 locate the nginx config.
tb2_install-windows-3.11__mUYmJ4a_53,install-windows-3.11__mUYmJ4a,install-windows-3.11,deepagent-harbor,gpt-5.2-codex@openai,0,146,53,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/V,1,PRODUCTIVE,"Step 49 revealed machine type pc-i440fx-5.2, matching the required QEMU 5.2.0; step 52 dumped the running command line with -snapshot and -vnc :1."
tb2_install-windows-3.11__mUYmJ4a_96,install-windows-3.11__mUYmJ4a,install-windows-3.11,deepagent-harbor,gpt-5.2-codex@openai,0,146,96,10,position,1,STAGNANT,STAGNANT,1,1,2,repeat_verify,NONE,1,PRODUCTIVE,"Steps 87-96 just restart QEMU, re-screendump and re-read RAM/registers; the windows-3.11 startup blocker found at step 77 is unchanged and no new information emerges."
tb2_kv-store-grpc__FzjoxkQ_26,kv-store-grpc__FzjoxkQ,kv-store-grpc,openhands,claude-sonnet-4-5-20250929@anthropic,0,80,26,10,position,1,STAGNANT,STAGNANT,1,1,2,repeat_verify,NONE,1,PRODUCTIVE,Steps 17-26 repeat protoc and grpc_tools import checks; step 26 uninstalls and reinstalls grpcio-tools yet step 24's ModuleNotFoundError persists with no new information.
tb2_kv-store-grpc__FzjoxkQ_34,kv-store-grpc__FzjoxkQ,kv-store-grpc,openhands,claude-sonnet-4-5-20250929@anthropic,0,80,34,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,1,,E/V,0,,Step 30 locates grpc_tools in /usr/local/lib site-packages; 34's PYTHONPATH export makes the previously failing import succeed.
tb2_kv-store-grpc__FzjoxkQ_54,kv-store-grpc__FzjoxkQ,kv-store-grpc,openhands,claude-sonnet-4-5-20250929@anthropic,0,80,54,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/E,1,PRODUCTIVE,"Steps 47-48 started server.py in the background, step 50 found an empty server.log ruling out startup errors, and step 54 showed pgrep is simply unavailable."
tb2_kv-store-grpc__FzjoxkQ_69,kv-store-grpc__FzjoxkQ,kv-store-grpc,openhands,claude-sonnet-4-5-20250929@anthropic,0,80,69,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/V,1,PRODUCTIVE,Steps 62-64 create and run test_client.py which returns val=42 for SetVal and GetVal and 0 for a missing key; server.py edited at 68.
tb2_largest-eigenval__KJWcZ8D_23,largest-eigenval__KJWcZ8D,largest-eigenval,claude-code,claude-haiku-4-5-20251001@anthropic,0,81,23,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/V,1,PRODUCTIVE,Steps 15-16 rule out power iteration on accuracy and speed; 17-23 time and re-verify the implementation (residual 6e-15
tb2_largest-eigenval__KJWcZ8D_36,largest-eigenval__KJWcZ8D,largest-eigenval,claude-code,claude-haiku-4-5-20251001@anthropic,0,81,36,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E,1,PRODUCTIVE,"Steps 33 and 35 measured QR (778us) and SVD (93us, inaccurate residual) losing to LAPACK, ruling out two approaches by evidence."
tb2_largest-eigenval__KJWcZ8D_55,largest-eigenval__KJWcZ8D,largest-eigenval,claude-code,claude-haiku-4-5-20251001@anthropic,0,81,55,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/V,1,PRODUCTIVE,
tb2_largest-eigenval__KJWcZ8D_70,largest-eigenval__KJWcZ8D,largest-eigenval,claude-code,claude-haiku-4-5-20251001@anthropic,0,81,70,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E,1,PRODUCTIVE,"Step 65 empirically rules out inverse iteration (wrong eigenvalue, 4.61e-02 residual, 0.63x speedup), narrowing the optimisation space."
tb2_llm-inference-batching-scheduler__ubwAnFp_19,llm-inference-batching-scheduler__ubwAnFp,llm-inference-batching-scheduler,openhands,gpt-5-mini@openai,1,72,19,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,E/I,1,PRODUCTIVE,"Steps 10-14 measured 800 requests per bucket, step 16 produced baseline plan files and step 18 evaluated them against cost_model.py."
tb2_llm-inference-batching-scheduler__ubwAnFp_39,llm-inference-batching-scheduler__ubwAnFp,llm-inference-batching-scheduler,openhands,gpt-5-mini@openai,1,72,39,10,position,1,PRODUCTIVE,PRODUCTIVE,0,1,2,,I/E,1,PRODUCTIVE,Steps 30 and 37-38 rewrite the plan_b1 and plan_b2 output files with new packing logic; later metrics show improving cost and pad_ratio.
